date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:20	157/157	---M-Z	200	added ('OK')	text/plain	date:Sat,%2013%20Jan%202018%2018:20:02%20GMT	http://www.wifiapp.com.br/robots.txt		(from )
21:46:21	66017/66017	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:20%20GMT	http://www.wifiapp.com.br/	/home/boss/websites/brazil/www.wifiapp.com.br/index.html	(from )
21:46:22	12838/12838	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:21%20GMT	https://www.multibot.com.br/	/home/boss/websites/brazil/www.multibot.com.br/index.html	(from )
21:46:23	5842/5842	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:21%20GMT	http://gmpg.org/xfn/11	/home/boss/websites/brazil/gmpg.org/xfn/11.html	(from http://www.wifiapp.com.br/)
21:46:24	9595/9595	---M-Z	200	added ('OK')	text/html	etag:%2284b16d1de82e5bde52cf24f79dc881e2-ssl-df%22	https://menyoo.me/	/home/boss/websites/brazil/menyoo.me/index.html	(from )
21:46:24	1402/1402	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202017%2023:17:33%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-IOS-fundo-azul-ok-e1510528653941.png	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-IOS-fundo-azul-ok-e1510528653941.1.delayed	(from http://www.wifiapp.com.br/)
21:46:25	178/178	---M--	403	error ('Forbidden')	text/html	date:Fri,%2004%20Jan%202019%2019:46:24%20GMT	http://www.wifiapp.com.br/xmlrpc.php	/home/boss/websites/brazil/www.wifiapp.com.br/xmlrpc.2.delayed	(from http://www.wifiapp.com.br/)
21:46:25	57832/57832	---M-Z	200	added ('OK')	text/html	etag:%22e1e8-55ddb099c1c00-gzip%22	http://www.flufla.com.br/	/home/boss/websites/brazil/www.flufla.com.br/index.html	(from )
21:46:26	107609/107609	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202015%2017:27:42%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/bootstrap/css/bootstrap.css	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/bootstrap/css/bootstrap.css	(from http://www.wifiapp.com.br/)
21:46:26	21945/21945	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Apr%202014%2019:59:29%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/bootstrap/css/responsive.css	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/bootstrap/css/responsive.css	(from http://www.wifiapp.com.br/)
21:46:26	31753/31753	---MC-	200	added ('OK')	text/xml	etag:%22b8badf7deb36d68f267e783ded961ab7%22	http://www.wifiapp.com.br/feed/	/home/boss/websites/brazil/www.wifiapp.com.br/feed/index.html	(from http://www.wifiapp.com.br/)
21:46:27	26264/26264	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:34:15%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css	(from http://www.wifiapp.com.br/)
21:46:27	33551/33551	---MC-	200	added ('OK')	application/atom+xml	etag:%22b8badf7deb36d68f267e783ded961ab7%22	http://www.wifiapp.com.br/feed/atom/	/home/boss/websites/brazil/www.wifiapp.com.br/feed/atom/index.html	(from http://www.wifiapp.com.br/)
21:46:27	363/363	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Oct%202016%2014:29:09%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/style.css	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/style.css	(from http://www.wifiapp.com.br/)
21:46:28	896/896	---MC-	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://www.wifiapp.com.br/comments/feed/	/home/boss/websites/brazil/www.wifiapp.com.br/comments/feed/index.html	(from http://www.wifiapp.com.br/)
21:46:28	3538/3538	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:53:18%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/flexslider.css?ver=2.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/flexsliderd5f7.css	(from http://www.wifiapp.com.br/)
21:46:28	120281/120281	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:23%20GMT	http://evoity.com.br/	/home/boss/websites/brazil/evoity.com.br/index.html	(from )
21:46:28	883/883	---MC-	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://www.wifiapp.com.br/home/feed/	/home/boss/websites/brazil/www.wifiapp.com.br/home/feed/index.html	(from http://www.wifiapp.com.br/)
21:46:28	1476/1476	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:58:33%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.carousel.css?ver=1.24	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.carousel8a28.css	(from http://www.wifiapp.com.br/)
21:46:29	1665/1665	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:58:39%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.theme.css?ver=1.24	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.theme8a28.css	(from http://www.wifiapp.com.br/)
21:46:29	27231/27231	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	http://netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css?ver=3.2.1	/home/boss/websites/brazil/netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesomedeae.css	(from http://www.wifiapp.com.br/)
21:46:29	30196/30196	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:45:10%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/css/cherry-plugin.css?ver=1.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/css/cherry-plugin62ea.css	(from http://www.wifiapp.com.br/)
21:46:30	3108/3108	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Aug%202016%2002:56:48%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_easy/css/easy_full_mode.css?ver=1.001	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_easy/css/easy_full_mode9c89.css	(from http://www.wifiapp.com.br/)
21:46:30	72922/72922	---M-Z	200	added ('OK')	text/css	date:Sat,%2007%20Feb%202015%2018:55:41%20GMT	http://www.wifiapp.com.br/common/css/animate.css/animate.css?ver=1.0.0	/home/boss/websites/brazil/www.wifiapp.com.br/common/css/animate.css/animate8a54.css	(from http://www.wifiapp.com.br/)
21:46:31	308/308	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Apr%202015%2014:46:53%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_easy/css/scb_animate.css?ver=1.128	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_easy/css/scb_animatea576.css	(from http://www.wifiapp.com.br/)
21:46:31	2252/2252	---M-Z	200	added ('OK')	text/css	date:Sat,%2016%20May%202015%2006:13:16%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/css/scb_mp_shortcodes.css?ver=1.074	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/css/scb_mp_shortcodes58f2.css	(from http://www.wifiapp.com.br/)
21:46:31	2571/2571	---M-Z	200	added ('OK')	text/css	date:Sat,%2016%20May%202015%2003:36:45%20GMT	http://www.wifiapp.com.br/wp-content/plugins/ultimate-branding/ultimate-branding-files/modules/custom-admin-bar-files/css/general.css?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/ultimate-branding/ultimate-branding-files/modules/custom-admin-bar-files/css/general5152.css	(from http://www.wifiapp.com.br/)
21:46:32	68698/68698	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Nov%202017%2000:27:02%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/style.css?ver=1.9.5	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/stylebb23.css	(from http://www.wifiapp.com.br/)
21:46:32	3751/3751	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Jul%202015%2021:01:01%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/scb_nav_cherry.css?ver=1.9.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/css/scb_nav_cherryc801.css	(from http://www.wifiapp.com.br/)
21:46:33	39064/39064	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20Aug%202016%2018:22:18%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/main-style.css?ver=1.9.7	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/main-styleed19.css	(from http://www.wifiapp.com.br/)
21:46:33	9304/9304	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Apr%202015%2002:34:19%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/magnific-popup.css?ver=0.9.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/css/magnific-popup81c3.css	(from http://www.wifiapp.com.br/)
21:46:33	241/241	---MCZ	200	added ('OK')	text/css	date:Fri,%2004%20Jan%202019%2019:46:33%20GMT	http://fonts.googleapis.com/css?family=Open+Sans&subset=latin	/home/boss/websites/brazil/fonts.googleapis.com/css45ce.css	(from http://www.wifiapp.com.br/)
21:46:34	227/227	---MCZ	200	added ('OK')	text/css	date:Fri,%2004%20Jan%202019%2019:46:34%20GMT	http://fonts.googleapis.com/css?family=Oswald&subset=latin	/home/boss/websites/brazil/fonts.googleapis.com/css80d3.css	(from http://www.wifiapp.com.br/)
21:46:34	271/271	---MCZ	200	added ('OK')	text/css	date:Fri,%2004%20Jan%202019%2019:46:34%20GMT	http://fonts.googleapis.com/css?family=Roboto+Condensed&subset=latin	/home/boss/websites/brazil/fonts.googleapis.com/css76b5.css	(from http://www.wifiapp.com.br/)
21:46:34	251/251	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Jul%202014%2012:56:47%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_theme_customizer/css/scb_customize_admin_frontend.css?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_theme_customizer/css/scb_customize_admin_frontend5152.css	(from http://www.wifiapp.com.br/)
21:46:35	2318/2318	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Jul%202016%2018:51:13%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/theme_style.css?ver=1.07	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/theme_stylec1d7.css	(from http://www.wifiapp.com.br/)
21:46:35	15530/15530	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20May%202014%2018:22:36%20GMT	http://www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/bootstrap/bootstrap-grid.min.css?ver=2.0.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/bootstrap/bootstrap-grid.min7406.css	(from http://www.wifiapp.com.br/)
21:46:36	41441/41441	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20May%202015%2001:36:49%20GMT	http://www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/css/theme.css?ver=1.01	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/css/theme60c6.css	(from http://www.wifiapp.com.br/)
21:46:36	83606/83606	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2025%20Nov%202014%2014:32:23%20GMT	http://www.wifiapp.com.br/common/jquery/2.0.3/jquery.min.js?ver=2.0.3	/home/boss/websites/brazil/www.wifiapp.com.br/common/jquery/2.0.3/jquery.minb95e.js	(from http://www.wifiapp.com.br/)
21:46:37	2334/2334	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2011%20Apr%202015%2014:49:10%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_easy/js/scb_animate.js?ver=1.128	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_easy/js/scb_animatea576.js	(from http://www.wifiapp.com.br/)
21:46:37	8787/8787	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2007%20Feb%202015%2018:37:32%20GMT	http://www.wifiapp.com.br/common/jquery/waypoints/lib/jquery.waypoints.min.js?ver=1.128	/home/boss/websites/brazil/www.wifiapp.com.br/common/jquery/waypoints/lib/jquery.waypoints.mina576.js	(from http://www.wifiapp.com.br/)
21:46:37	889/889	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2002%20Aug%202014%2018:44:15%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/scb_comum.js?ver=1.074	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/scb_comum58f2.js	(from http://www.wifiapp.com.br/)
21:46:38	8701/8701	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2012%20May%202015%2011:36:57%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/row_back_color.js?ver=1.074	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/row_back_color58f2.js	(from http://www.wifiapp.com.br/)
21:46:38	7199/7199	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:39:07%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min.js?ver=1.2.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min1576.js	(from http://www.wifiapp.com.br/)
21:46:39	10231/10231	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2028%20Mar%202014%2017:48:37%20GMT	http://www.wifiapp.com.br/wp-includes/js/swfobject.js?ver=2.2-20120417	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/js/swfobjecteb77.js	(from http://www.wifiapp.com.br/)
21:46:39	12314/12314	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:39:55%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/modernizr.js?ver=2.0.6	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/modernizr1717.js	(from http://www.wifiapp.com.br/)
21:46:39	1078/1078	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:38:57%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jflickrfeed.js?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jflickrfeed5152.js	(from http://www.wifiapp.com.br/)
21:46:40	3307/3307	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:53:28%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/jquery.easing.1.3.js?ver=1.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/jquery.easing.1.34e44.js	(from http://www.wifiapp.com.br/)
21:46:40	7118/7118	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:38:54%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/custom.js?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/custom5152.js	(from http://www.wifiapp.com.br/)
21:46:41	28756/28756	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:40:12%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.min.js?ver=2.3.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.mina1ec.js	(from http://www.wifiapp.com.br/)
21:46:41	6252/6252	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20May%202014%2019:10:32%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/elasti-carousel/jquery.elastislide.js?ver=1.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/elasti-carousel/jquery.elastislide62ea.js	(from http://www.wifiapp.com.br/)
21:46:41	4519/4519	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20May%202014%2018:22:36%20GMT	http://www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/js/mp-google-charts.js?ver=2.0.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/js/mp-google-charts7406.js	(from http://www.wifiapp.com.br/)
21:46:42	178/178	---M--	403	error ('Forbidden')	text/html	date:Fri,%2004%20Jan%202019%2019:46:42%20GMT	http://www.wifiapp.com.br/xmlrpc.php?rsd	/home/boss/websites/brazil/www.wifiapp.com.br/xmlrpc.2a0db0.delayed	(from http://www.wifiapp.com.br/)
21:46:42	1045/1045	---M--	200	added ('OK')	text/xml	etag:%225335b5f6-415%22	http://www.wifiapp.com.br/wp-includes/wlwmanifest.xml	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/wlwmanifest.xml	(from http://www.wifiapp.com.br/)
21:46:44	3292/3292	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Jan%202019%2019:46:43%20GMT	http://www.wifiapp.com.br/scb-wp-json	/home/boss/websites/brazil/www.wifiapp.com.br/scb-wp-json.json	(from http://www.wifiapp.com.br/)
21:46:44	51856/51856	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2004%20Jan%202019%2019:46:44%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/boss/websites/brazil/connect.facebook.net/en_US/fbevents.js	(from http://www.wifiapp.com.br/)
21:46:45	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=327855617718108&ev=PageView&noscript=1	/home/boss/websites/brazil/www.facebook.com/trc34d.gif	(from http://www.wifiapp.com.br/)
21:46:45	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Jan%202019%2019:46:45%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038.2f.delayed	(from http://www.wifiapp.com.br/)
21:46:46	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Jan%202019%2019:46:46%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework.30.delayed	(from http://www.wifiapp.com.br/)
21:46:46	178/178	---M--	403	error ('Forbidden')	text/html	date:Fri,%2004%20Jan%202019%2019:46:46%20GMT	http://www.wifiapp.com.br/wp-content/themes/t038/	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/t038/index.html	(from http://www.wifiapp.com.br/)
21:46:46	1370/1370	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2005:58:54%20GMT	http://www.wifiapp.com.br/comum/up-arrow.png	/home/boss/websites/brazil/www.wifiapp.com.br/comum/up-arrow.png	(from http://www.wifiapp.com.br/)
21:46:46	65882/65882	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:46%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/admin/data_management/	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/admin/data_management/index.html	(from http://www.wifiapp.com.br/)
21:46:46	24/24	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:46%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/index.html	(from http://www.wifiapp.com.br/)
21:46:47	17219/17219	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:39:41%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobile.customized.min.js	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobile.customized.min.js	(from http://www.wifiapp.com.br/)
21:46:47	3431/3431	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202017%2023:14:31%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-site-e1510528471937.png	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-site-e1510528471937.png	(from http://www.wifiapp.com.br/)
21:46:47	3528/3528	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2008:49:11%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/play-store-e1511426951267.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/play-store-e1511426951267.png	(from http://www.wifiapp.com.br/)
21:46:48	3182/3182	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202017%2012:02:02%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/static_qr_code_without_logo-200x200.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/static_qr_code_without_logo-200x200.png	(from http://www.wifiapp.com.br/)
21:46:48	53754/53754	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jan%202019%2019:46:48%20GMT	http://www.wifiapp.com.br/suporte/	/home/boss/websites/brazil/www.wifiapp.com.br/suporte/index.html	(from http://www.wifiapp.com.br/)
21:46:48	1992/1992	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2008:49:34%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/App_Store-e1511426974348.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/App_Store-e1511426974348.png	(from http://www.wifiapp.com.br/)
21:48:49	59374/59374	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2023:19:40%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/banner-home-QR.jpg	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/banner-home-QR.jpg	(from http://www.wifiapp.com.br/)
21:48:51	186534/186534	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202017%2014:54:47%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/usando-APP.png	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/usando-APP.png	(from http://www.wifiapp.com.br/)
21:48:51	55702/55702	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Dec%202017%2013:04:33%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-user-01.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-user-01.png	(from http://www.wifiapp.com.br/)
21:48:52	36068/36068	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Dec%202017%2013:04:31%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-adm-01.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-adm-01.png	(from http://www.wifiapp.com.br/)
21:48:52	59012/59012	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202016%2021:52:52%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2016/04/fundo-033.jpg	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2016/04/fundo-033.jpg	(from http://www.wifiapp.com.br/)
21:48:52	723/723	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Oct%202017%2023:19:03%20GMT	http://www.wifiapp.com.br/wp-content/plugins/formidable/images/ajax_loader.gif	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/formidable/images/ajax_loader.gif	(from http://www.wifiapp.com.br/)
21:48:53	1763/1763	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202015%2017:05:47%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-facebook.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-facebook.png	(from http://www.wifiapp.com.br/)
21:48:53	2156/2156	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202015%2017:05:51%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-instagram.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-instagram.png	(from http://www.wifiapp.com.br/)
21:48:53	1658/1658	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202015%2017:05:56%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-youtube.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-youtube.png	(from http://www.wifiapp.com.br/)
21:48:54	1288/1288	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258d9b9cb-508%22	http://www.wifiapp.com.br/static/static-footer-text.php	/home/boss/websites/brazil/www.wifiapp.com.br/static/static-footer-text.41.delayed	(from http://www.wifiapp.com.br/)
21:48:54	1288/1288	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258d9b9cb-508%22	http://www.wifiapp.com.br/static/static-footer-nav.php	/home/boss/websites/brazil/www.wifiapp.com.br/static/static-footer-nav.42.delayed	(from http://www.wifiapp.com.br/)
21:48:55	86537/86537	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jul%202016%2021:27:25%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/formidable/css/formidablepro.css?ver=11211100	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/formidable/css/formidableprob633.css	(from http://www.wifiapp.com.br/)
21:48:55	757/757	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2028%20Mar%202014%2017:48:37%20GMT	http://www.wifiapp.com.br/wp-includes/js/comment-reply.min.js?ver=4.2.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/js/comment-reply.min3a05.js	(from http://www.wifiapp.com.br/)
21:48:55	2913/2913	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:39:58%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/superfish.js?ver=1.5.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/superfishe225.js	(from http://www.wifiapp.com.br/)
21:48:56	2126/2126	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Apr%202015%2002:39:44%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobilemenu.js?ver=1.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobilemenu4963.js	(from http://www.wifiapp.com.br/)
